,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sales_Price
2777,Two_Story_1946_and_Newer,Residential_Low_Density,72.0,13426.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,57.0,951.0,GasA,Excellent,Y,SBrkr,951.0,828.0,0.0,1779.0,1,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,Fin,2,586.0,Typical,Typical,Paved,208.0,107.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006.0,WD ,Normal,-93.689083,42.017929,217000.0
2778,Two_Story_1946_and_Newer,Residential_Low_Density,95.0,13450.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,216.0,916.0,GasA,Excellent,Y,SBrkr,920.0,941.0,0.0,1861.0,1,0,2,1,3,1,Good,8,Typ,0,No_Fireplace,BuiltIn,RFn,2,492.0,Typical,Typical,Paved,146.0,91.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.68923,42.01686,200000.0
2779,Two_Story_1946_and_Newer,Residential_Low_Density,65.0,14006.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Good,Typical,PConc,Good,Typical,No_Basement,Unf,7,Unf,0.0,936.0,936.0,GasA,Excellent,Y,SBrkr,936.0,840.0,0.0,1776.0,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,RFn,2,474.0,Typical,Typical,Paved,144.0,96.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2006.0,WD ,Normal,-93.691243,42.016217,192500.0
2780,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,118.0,13704.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1541.0,1541.0,GasA,Excellent,Y,SBrkr,1541.0,0.0,0.0,1541.0,0,0,2,0,3,1,Good,6,Typ,1,Typical,Attchd,RFn,3,843.0,Typical,Typical,Paved,468.0,81.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2006.0,WD ,Normal,-93.688577,42.016913,205000.0
2781,Split_or_Multilevel,Residential_Low_Density,55.0,10780.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Average,Average,1976.0,1976.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1,Unf,0.0,428.0,911.0,GasA,Good,Y,SBrkr,954.0,0.0,0.0,954.0,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,576.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.686629,42.021388,132500.0
2782,Two_Story_1946_and_Newer,Residential_Low_Density,50.0,8340.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1977.0,1977.0,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0.0,166.0,675.0,GasA,Typical,Y,SBrkr,686.0,702.0,0.0,1388.0,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,317.0,Typical,Typical,Paved,406.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,12,2006.0,WD ,Normal,-93.686825,42.020145,157500.0
2783,Split_or_Multilevel,Residential_Low_Density,42.0,10385.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1978.0,1978.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,Typical,Typical,CBlock,Typical,Good,Av,ALQ,1,LwQ,400.0,0.0,995.0,GasA,Typical,Y,SBrkr,1282.0,0.0,0.0,1282.0,0,1,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,3,672.0,Fair,Typical,Paved,386.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2006.0,WD ,Normal,-93.687158,42.02007,174000.0
2784,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69.0,9920.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Above_Average,1969.0,1969.0,Gable,CompShg,HdBoard,Plywood,None,0.0,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1,Unf,0.0,448.0,971.0,GasA,Typical,Y,SBrkr,971.0,0.0,0.0,971.0,0,0,1,1,3,1,Typical,5,Typ,1,Poor,Attchd,Unf,1,300.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006.0,WD ,Normal,-93.684982,42.019697,128500.0
2785,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,120.0,9560.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1972.0,1972.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,Typical,Good,CBlock,Typical,Typical,Mn,Rec,6,Unf,0.0,504.0,864.0,GasA,Excellent,Y,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,288.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.683468,42.021811,128500.0
2786,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9800.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1972.0,1972.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Typical,Typical,No,ALQ,1,Unf,0.0,0.0,894.0,GasA,Typical,Y,SBrkr,894.0,0.0,0.0,894.0,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,2,552.0,Typical,Typical,Paved,256.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,7,2006.0,WD ,Abnorml,-93.683246,42.021889,149900.0
2787,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,7200.0,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Very_Good,1972.0,1972.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0.0,427.0,864.0,GasA,Excellent,Y,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,297.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,3,2006.0,WD ,Normal,-93.682979,42.020998,119900.0
2788,Two_Story_PUD_1946_and_Newer,Residential_High_Density,0.0,3612.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Landmark,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1993.0,1994.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,292.0,630.0,GasA,Excellent,Y,SBrkr,630.0,690.0,0.0,1320.0,0,0,2,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,484.0,Typical,Typical,Paved,0.0,48.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,6,2006.0,WD ,Normal,-93.681378,42.021785,137000.0
2789,Two_Story_1946_and_Newer,Residential_Low_Density,90.0,11367.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,133.0,1065.0,GasA,Excellent,Y,SBrkr,1091.0,898.0,0.0,1989.0,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,Fin,2,586.0,Typical,Typical,Paved,199.0,60.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,11,2006.0,WD ,Normal,-93.687703,42.01834,255000.0
2790,Two_Story_1946_and_Newer,Residential_Low_Density,0.0,9930.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,370.0,826.0,GasA,Excellent,Y,SBrkr,878.0,884.0,0.0,1762.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,591.0,Typical,Typical,Paved,320.0,54.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.686288,42.018664,222000.0
2791,Two_Story_1946_and_Newer,Residential_Low_Density,45.0,9468.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,201.0,840.0,GasA,Excellent,Y,SBrkr,840.0,915.0,0.0,1755.0,1,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,RFn,2,530.0,Typical,Typical,Paved,176.0,73.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,WD ,Normal,-93.684421,42.017854,214000.0
2792,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,11088.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2002.0,2002.0,Hip,CompShg,Stucco,Stucco,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,476.0,1348.0,GasA,Excellent,Y,SBrkr,1358.0,0.0,0.0,1358.0,1,0,1,1,1,1,Good,5,Typ,1,Typical,Attchd,Unf,2,418.0,Typical,Typical,Paved,68.0,166.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.685504,42.017055,220000.0
2793,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,14781.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2001.0,2002.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Good,Typical,PConc,Good,Typical,Gd,Unf,7,Unf,0.0,1753.0,1753.0,GasA,Excellent,Y,SBrkr,1787.0,0.0,0.0,1787.0,0,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,RFn,3,748.0,Typical,Typical,Paved,198.0,150.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,WD ,Normal,-93.685697,42.018188,275000.0
2794,Two_Story_1946_and_Newer,Residential_Low_Density,70.0,8726.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,872.0,872.0,GasA,Excellent,Y,SBrkr,872.0,1037.0,0.0,1909.0,0,0,2,1,4,1,Good,8,Typ,0,No_Fireplace,BuiltIn,RFn,2,529.0,Typical,Typical,Paved,0.0,108.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006.0,WD ,Normal,-93.687675,42.014494,197000.0
2795,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,8125.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,Stone,295.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,668.0,1654.0,GasA,Excellent,Y,SBrkr,1654.0,0.0,0.0,1654.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Unf,3,900.0,Typical,Typical,Paved,0.0,136.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2006.0,WD ,Normal,-93.685571,42.016979,230000.0
2796,Two_Story_1946_and_Newer,Residential_Low_Density,67.0,10566.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,170.0,1090.0,GasA,Excellent,Y,SBrkr,1090.0,1124.0,0.0,2214.0,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,Fin,3,646.0,Typical,Typical,Paved,197.0,80.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.683718,42.016904,268500.0
2797,Two_Story_1946_and_Newer,Residential_Low_Density,0.0,21533.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Feedr,Norm,OneFam,Two_Story,Good,Average,1996.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1065.0,1065.0,GasA,Excellent,Y,SBrkr,1065.0,984.0,0.0,2049.0,0,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,Unf,2,467.0,Typical,Typical,Paved,120.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,WD ,Normal,-93.679147,42.01869,210900.0
2798,Two_Story_1946_and_Newer,Residential_Low_Density,90.0,11250.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,Typical,Typical,PConc,Good,Typical,Mn,ALQ,1,Unf,0.0,258.0,1054.0,GasA,Excellent,Y,SBrkr,1070.0,869.0,0.0,1939.0,0,1,2,1,3,1,Good,8,Typ,1,Typical,Attchd,RFn,3,555.0,Typical,Typical,Paved,128.0,84.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006.0,WD ,Normal,-93.681479,42.017856,227000.0
2799,Two_Story_1946_and_Newer,Residential_Low_Density,90.0,11250.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1995.0,1996.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Good,PConc,Good,Good,Av,GLQ,3,Unf,0.0,245.0,930.0,GasA,Excellent,Y,SBrkr,950.0,1045.0,0.0,1995.0,1,0,2,1,4,1,Good,8,Typ,1,Typical,Attchd,RFn,2,610.0,Typical,Typical,Paved,275.0,170.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.679803,42.017867,237000.0
2800,Two_Story_1946_and_Newer,Residential_Low_Density,75.0,9750.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,133.0,1108.0,GasA,Excellent,Y,SBrkr,1108.0,989.0,0.0,2097.0,1,0,2,1,3,1,Good,8,Typ,1,Typical,Detchd,RFn,2,583.0,Typical,Typical,Paved,253.0,170.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.682686,42.017858,274300.0
2801,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9100.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2004.0,2005.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,1836.0,1860.0,GasA,Excellent,Y,SBrkr,1836.0,0.0,0.0,1836.0,0,0,2,0,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,484.0,Typical,Typical,Paved,120.0,33.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2006.0,WD ,Normal,-93.681895,42.017186,216837.0
2802,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,37.0,4435.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,131.0,848.0,GasA,Excellent,Y,SBrkr,848.0,0.0,0.0,848.0,1,0,1,0,1,1,Good,4,Typ,0,No_Fireplace,Attchd,Fin,2,420.0,Typical,Typical,Paved,140.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2006.0,WD ,Normal,-93.681191,42.016275,133000.0
2803,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,37.0,4435.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,186.0,848.0,GasA,Excellent,Y,SBrkr,848.0,0.0,0.0,848.0,1,0,1,0,1,1,Good,3,Typ,1,Good,Attchd,RFn,2,420.0,Typical,Typical,Paved,140.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006.0,WD ,Normal,-93.683728,42.016252,155900.0
2804,Two_Story_1946_and_Newer,Residential_Low_Density,120.0,15611.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0.0,1079.0,1079.0,GasA,Excellent,Y,SBrkr,1079.0,840.0,0.0,1919.0,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,RFn,2,685.0,Good,Typical,Paved,0.0,51.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,New,Partial,-93.683777,42.016618,233230.0
2805,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,8810.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,390.0,1390.0,GasA,Excellent,Y,SBrkr,1390.0,0.0,0.0,1390.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,545.0,Typical,Typical,Paved,0.0,68.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2006.0,WD ,Normal,-93.687684,42.015914,207000.0
2806,Two_Story_1946_and_Newer,Residential_Low_Density,41.0,12393.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,847.0,847.0,GasA,Excellent,Y,SBrkr,847.0,1101.0,0.0,1948.0,0,0,2,1,4,1,Good,8,Typ,1,Good,BuiltIn,Fin,2,434.0,Typical,Typical,Paved,100.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006.0,WD ,Normal,-93.687685,42.016092,195000.0
2807,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9135.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,1342.0,1682.0,GasA,Excellent,Y,SBrkr,1700.0,0.0,0.0,1700.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,544.0,Typical,Typical,Paved,192.0,23.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006.0,WD ,Normal,-93.687826,42.014636,200000.0
2808,Two_Story_1946_and_Newer,Residential_Low_Density,74.0,8581.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Good,Mn,Unf,7,Unf,0.0,851.0,851.0,GasA,Excellent,Y,SBrkr,851.0,886.0,0.0,1737.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,578.0,Typical,Typical,Paved,0.0,105.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,New,Partial,-93.684089,42.014109,203160.0
2809,Two_Story_1946_and_Newer,Residential_Low_Density,70.0,8400.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0.0,784.0,784.0,GasA,Excellent,Y,SBrkr,784.0,827.0,0.0,1611.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,572.0,Typical,Typical,Paved,144.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2006.0,WD ,Normal,-93.684116,42.015793,195800.0
2810,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84.0,10084.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,1528.0,1552.0,GasA,Excellent,Y,SBrkr,1552.0,0.0,0.0,1552.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,782.0,Typical,Typical,Paved,144.0,20.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,New,Partial,-93.684116,42.016004,212900.0
2811,Two_Story_1946_and_Newer,Residential_Low_Density,89.0,11645.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,860.0,860.0,GasA,Excellent,Y,SBrkr,860.0,860.0,0.0,1720.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,565.0,Typical,Typical,Paved,0.0,70.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,WD ,Normal,-93.685369,42.01397,196500.0
2812,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65.0,8772.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,340.0,1336.0,GasA,Excellent,Y,SBrkr,1336.0,0.0,0.0,1336.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Unf,2,502.0,Typical,Typical,Paved,136.0,43.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006.0,New,Partial,-93.685872,42.013991,198000.0
2813,Two_Story_1946_and_Newer,Residential_Low_Density,68.0,8846.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,750.0,750.0,GasA,Excellent,Y,SBrkr,750.0,750.0,0.0,1500.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,564.0,Typical,Typical,Paved,0.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,New,Partial,-93.683435,42.015765,173900.0
