,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
19668,19668,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5027,Subscriber,1969,Female,26.0,2019-11-24
19669,19669,2 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5013,Subscriber,1963,Male,27.0,2019-03-01
19670,19670,23 minutes,22,Howard St at Beale St,375,Grove St at Masonic Ave,4317,Subscriber,1977,Male,27.0,2018-02-01
19671,19671,10 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,5354,Subscriber,1988,Male,27.0,2018-05-08
19672,19672,14 minutes,16,Steuart St at Market St,343,Bryant St at 2nd St,5069,Subscriber,1989,Female,26.0,2017-10-05
19673,19673,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),343,Bryant St at 2nd St,5068,Subscriber,1996,Male,26.0,2017-10-03
19674,19674,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),349,Howard St at Mary St,5566,Subscriber,1982,Male,26.0,2018-10-18
19675,19675,15 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,4716,Subscriber,1974,Male,26.0,2018-09-05
19676,19676,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),3326,Subscriber,1985,Female,27.0,2019-05-24
19677,19677,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,5358,Subscriber,1974,Female,27.0,2017-09-08
19678,19678,6 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,967,Subscriber,1979,Male,26.0,2019-10-25
19679,19679,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,4615,Subscriber,1995,Male,27.0,2019-09-15
19680,19680,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4718,Subscriber,1964,Female,26.0,2017-02-02
19681,19681,7 minutes,3,Powell St BART Station (Market St at 4th St),8,The Embarcadero at Vallejo St,4553,Subscriber,1993,Male,26.0,2018-03-22
19682,19682,13 minutes,3,Powell St BART Station (Market St at 4th St),123,Folsom St at 19th St,4767,Subscriber,1980,Female,27.0,2017-07-12
19683,19683,1 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,5572,Subscriber,1995,Male,26.0,2017-06-22
19684,19684,1 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,5279,Subscriber,1995,Male,26.0,2017-08-26
19685,19685,1 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,5531,Subscriber,1995,Male,29.0,2017-08-27
19686,19686,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5069,Subscriber,1991,Male,26.0,2018-06-27
19687,19687,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),66,3rd St at Townsend St,4657,Subscriber,1995,Male,26.0,2018-01-20
19688,19688,13 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5384,Subscriber,1987,Male,26.0,2018-04-11
19689,19689,9 minutes,81,Berry St at 4th St,62,Victoria Manalo Draves Park,4369,Subscriber,1995,Male,26.0,2018-11-28
19690,19690,4 minutes,5,Powell St BART Station (Market St at 5th St),19,Post St at Kearny St,3555,Subscriber,1982,Male,29.0,2017-07-21
19691,19691,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,5458,Subscriber,1970,Male,26.0,2017-02-25
19692,19692,11 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,5023,Subscriber,1987,Male,26.0,2017-06-09
19693,19693,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5242,Subscriber,1983,Male,29.0,2017-03-26
19694,19694,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),41,Golden Gate Ave at Polk St,5045,Subscriber,1980,Male,26.0,2018-03-17
19695,19695,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,4625,Subscriber,1990,Male,26.0,2017-07-07
19696,19696,22 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),5343,Subscriber,1968,Male,26.0,2017-07-01
19697,19697,5 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4414,Subscriber,1988,Male,27.0,2018-02-18
19698,19698,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),78,Folsom St at 9th St,5534,Subscriber,1982,Female,26.0,2017-04-27
19699,19699,10 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,907,Subscriber,1977,Male,26.0,2017-02-25
19700,19700,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4818,Subscriber,1986,Female,29.0,2017-06-01
19701,19701,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4718,Subscriber,1964,Female,26.0,2017-03-06
19702,19702,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,2761,Subscriber,1959,Male,26.0,2017-02-15
19703,19703,20 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,2250,Subscriber,1952,Male,26.0,2018-10-22
19704,19704,10 minutes,22,Howard St at Beale St,61,Howard St at 8th St,370,Subscriber,1962,Male,29.0,2018-10-11
19705,19705,4 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5262,Subscriber,1995,Male,26.0,2017-09-22
19706,19706,16 minutes,16,Steuart St at Market St,79,7th St at Brannan St,5110,Subscriber,1991,Male,26.0,2019-08-02
19707,19707,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4979,Subscriber,1970,Male,26.0,2017-02-15
19708,19708,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,5502,Subscriber,1977,Male,27.0,2017-03-09
19709,19709,252 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,3377,Subscriber,1969,Male,29.0,2017-10-18
19710,19710,7 minutes,5,Powell St BART Station (Market St at 5th St),41,Golden Gate Ave at Polk St,2068,Subscriber,1967,Male,27.0,2017-08-04
19711,19711,7 minutes,5,Powell St BART Station (Market St at 5th St),17,Embarcadero BART Station (Beale St at Market St),1109,Customer,1996,Female,27.0,2017-12-09
19712,19712,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5341,Subscriber,1983,Male,27.0,2018-10-21
19713,19713,8 minutes,3,Powell St BART Station (Market St at 4th St),27,Beale St at Harrison St,4382,Subscriber,1981,Female,27.0,2019-10-12
19714,19714,20 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,2723,Customer,1991,Female,26.0,2018-09-28
19715,19715,3 minutes,22,Howard St at Beale St,16,Steuart St at Market St,5110,Subscriber,1972,Female,26.0,2017-06-29
19716,19716,52 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,1860,Subscriber,1990,Male,27.0,2017-11-11
19717,19717,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,700,Customer,1991,Female,26.0,2019-07-08
19718,19718,5 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),5442,Subscriber,1991,Male,26.0,2018-04-24
19719,19719,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),116,Mississippi St at 17th St,5515,Subscriber,1977,Male,29.0,2018-03-19
19720,19720,9 minutes,3,Powell St BART Station (Market St at 4th St),8,The Embarcadero at Vallejo St,4810,Subscriber,1976,Female,27.0,2019-07-04
19721,19721,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),3744,Subscriber,1960,Male,27.0,2019-03-11
19722,19722,11 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),3057,Subscriber,1945,Male,26.0,2018-11-13
19723,19723,15 minutes,3,Powell St BART Station (Market St at 4th St),87,Folsom St at 13th St,5355,Subscriber,1981,Male,27.0,2018-06-28
19724,19724,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4395,Subscriber,1985,Male,26.0,2019-02-28
19725,19725,22 minutes,16,Steuart St at Market St,139,Garfield Square (25th St at Harrison St),4937,Subscriber,1984,Female,29.0,2017-04-21
19726,19726,12 minutes,5,Powell St BART Station (Market St at 5th St),285,Webster St at O'Farrell St,5291,Subscriber,1964,Female,26.0,2019-09-22
19727,19727,20 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4965,Subscriber,1999,Female,26.0,2018-07-18
19728,19728,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),90,Townsend St at 7th St,4812,Subscriber,1983,Female,27.0,2018-02-11
19729,19729,39 minutes,81,Berry St at 4th St,47,4th St at Harrison St,590,Customer,1996,Female,26.0,2017-10-11
19730,19730,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),4,Cyril Magnin St at Ellis St,5200,Subscriber,1961,Male,26.0,2018-10-08
19731,19731,2 minutes,16,Steuart St at Market St,22,Howard St at Beale St,3432,Subscriber,1980,Male,29.0,2017-05-10
19732,19732,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),23,The Embarcadero at Steuart St,5055,Subscriber,1987,Male,26.0,2017-04-11
19733,19733,2 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,4748,Subscriber,1991,Male,27.0,2019-12-10
19734,19734,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),23,The Embarcadero at Steuart St,5188,Subscriber,1992,Male,27.0,2017-04-28
19735,19735,3 minutes,5,Powell St BART Station (Market St at 5th St),33,Golden Gate Ave at Hyde St,5348,Subscriber,1986,Female,26.0,2018-10-05
19736,19736,4 minutes,5,Powell St BART Station (Market St at 5th St),20,Mechanics Monument Plaza (Market St at Bush St),4959,Subscriber,1962,Male,29.0,2018-04-01
19737,19737,9 minutes,81,Berry St at 4th St,61,Howard St at 8th St,5033,Subscriber,1960,Male,27.0,2019-10-16
19738,19738,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,4614,Subscriber,1990,Male,27.0,2017-06-03
19739,19739,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),102,Irwin St at 8th St,4377,Subscriber,1991,Male,27.0,2017-07-16
19740,19740,7 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),4382,Subscriber,1988,Male,27.0,2017-02-21
19741,19741,36 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),91,Berry St at King St,5393,Subscriber,1980,Male,26.0,2017-07-11
19742,19742,4 minutes,16,Steuart St at Market St,8,The Embarcadero at Vallejo St,5283,Subscriber,1970,Male,27.0,2019-07-19
19743,19743,31 minutes,16,Steuart St at Market St,5,Powell St BART Station (Market St at 5th St),5291,Subscriber,1988,Male,26.0,2018-09-20
19744,19744,45 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5050,Subscriber,1983,Male,26.0,2019-10-29
19745,19745,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,2058,Subscriber,1984,Male,26.0,2018-11-05
19746,19746,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5376,Subscriber,1993,Male,27.0,2018-05-20
19747,19747,3 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,5356,Subscriber,1989,Male,27.0,2019-09-21
19748,19748,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4974,Subscriber,1987,Male,26.0,2019-07-01
19749,19749,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),49,S Park St at 3rd St,1650,Subscriber,1992,Male,27.0,2017-11-16
19750,19750,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),104,4th St at 16th St,3662,Subscriber,1989,Female,26.0,2017-12-26
19751,19751,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5200,Subscriber,1983,Male,26.0,2018-07-26
19752,19752,2 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,4954,Subscriber,1971,Other,29.0,2019-01-01
19753,19753,6 minutes,81,Berry St at 4th St,321,5th St at Folsom,5306,Subscriber,1989,Female,26.0,2019-09-15
19754,19754,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),700,Subscriber,1991,Male,26.0,2018-10-06
19755,19755,9 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,4951,Subscriber,1994,Male,27.0,2018-01-01
19756,19756,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),25,Howard St at 2nd St,4625,Subscriber,1995,Male,26.0,2017-01-27
19757,19757,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5371,Subscriber,1979,Male,26.0,2019-11-30
19758,19758,11 minutes,16,Steuart St at Market St,5,Powell St BART Station (Market St at 5th St),236,Subscriber,1999,Female,26.0,2019-07-04
19759,19759,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,5376,Subscriber,1964,Male,27.0,2017-10-07
19760,19760,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,4976,Customer,1987,Male,26.0,2018-12-12
19761,19761,42 minutes,16,Steuart St at Market St,16,Steuart St at Market St,5291,Subscriber,1988,Male,26.0,2019-11-08
19762,19762,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5559,Subscriber,1951,Male,29.0,2017-07-12
19763,19763,8 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4958,Subscriber,1970,Male,27.0,2019-02-20
19764,19764,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),47,4th St at Harrison St,1720,Customer,1995,Male,26.0,2017-06-25
19765,19765,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),28,The Embarcadero at Bryant St,2702,Subscriber,1970,Male,26.0,2019-03-11
19766,19766,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,1848,Customer,1968,Female,27.0,2017-02-06
19767,19767,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,4951,Subscriber,1974,Female,27.0,2017-12-17
19768,19768,11 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,4751,Subscriber,1997,Female,26.0,2019-08-08
19769,19769,3 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),2720,Subscriber,1992,Male,29.0,2018-07-11
19770,19770,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),14,Clay St at Battery St,5469,Subscriber,1993,Female,26.0,2018-02-16
19771,19771,53 minutes,16,Steuart St at Market St,360,Newhall St at 3rd St,1105,Subscriber,1974,Female,26.0,2017-11-06
19772,19772,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),26,1st St at Folsom St,4756,Subscriber,1902,Female,26.0,2018-09-11
19773,19773,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,5470,Subscriber,1979,Male,26.0,2019-03-23
19774,19774,26 minutes,22,Howard St at Beale St,22,Howard St at Beale St,5538,Subscriber,1987,Male,26.0,2018-04-29
19775,19775,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5341,Subscriber,1987,Male,27.0,2019-12-26
19776,19776,7 minutes,81,Berry St at 4th St,363,Salesforce Transit Center (Natoma St at 2nd St),4760,Subscriber,1995,Male,27.0,2017-02-24
19777,19777,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,1127,Subscriber,1980,Male,26.0,2017-04-02
19778,19778,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,2522,Subscriber,1958,Male,29.0,2019-04-02
19779,19779,2 minutes,22,Howard St at Beale St,17,Embarcadero BART Station (Beale St at Market St),4450,Subscriber,1985,Male,26.0,2017-09-06
19780,19780,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4822,Subscriber,1978,Male,26.0,2017-09-05
19781,19781,9 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5341,Subscriber,1984,Male,27.0,2019-10-25
19782,19782,6 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5393,Customer,1964,Male,26.0,2018-06-10
19783,19783,12 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,2666,Subscriber,1990,Male,27.0,2018-09-11
19784,19784,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5337,Subscriber,1976,Male,26.0,2018-11-10
19785,19785,17 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,282,Subscriber,1974,Male,26.0,2017-06-22
19786,19786,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,5037,Subscriber,1979,Female,26.0,2017-12-03
19787,19787,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,4625,Subscriber,1990,Male,26.0,2018-01-12
19788,19788,3 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,2549,Subscriber,1988,Male,26.0,2019-11-08
19789,19789,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,2908,Subscriber,1992,Male,29.0,2018-05-16
19790,19790,10 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,4438,Subscriber,1961,Male,26.0,2018-11-03
19791,19791,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5402,Subscriber,1994,Male,26.0,2019-04-27
19792,19792,12 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4317,Subscriber,1986,Male,27.0,2017-02-24
19793,19793,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4737,Subscriber,1982,Male,26.0,2018-06-09
19794,19794,93 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,3108,Subscriber,1966,Female,26.0,2018-07-30
19795,19795,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,4951,Subscriber,1989,Male,27.0,2019-06-30
19796,19796,38 minutes,5,Powell St BART Station (Market St at 5th St),16,Steuart St at Market St,5291,Subscriber,1988,Male,26.0,2017-04-20
19797,19797,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,3646,Subscriber,1986,Male,29.0,2019-03-17
19798,19798,6 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,4832,Subscriber,1988,Male,29.0,2019-04-23
19799,19799,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,4382,Subscriber,1967,Male,27.0,2017-04-21
19800,19800,11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,4624,Subscriber,1985,Female,26.0,2019-08-27
